0.195,694.2Mbps,21.0,102.0,-0.04972076416015625,-33.0,0,724.0,32044.0,-4.0,578.5Mbps,0,7240.0,315768,61.82,1507.79,93.53,60.21,0.32,24.39,289.12,1326.88,211.28,42.22,0.21,4.59,2.24,23343.88,0.00,146862,16,107,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,4618,0,8,0,13,1,0,0,20,0,18,0,871696,7061815296,10485,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,16.0,0.2,4096,131072,6291456,4096,16384,4194304,0
0.13,694.2Mbps,14.0,68.0,-0.04972076416015625,-33.0,0,482.6666666666667,21362.666666666668,-4.0,578.5Mbps,0,4826.666666666667,315768,61.82,1507.77,93.53,60.21,0.32,24.39,289.11,1326.86,211.28,42.22,0.21,4.59,2.24,23343.53,0.00,440717,16,218,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,6530,0,8,0,33,3,0,0,20,0,18,0,871696,7061815296,13526,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,38.0,0.3,4096,131072,6291456,4096,16384,4194304,0
0.0975,694.2Mbps,10.5,51.0,-0.04972076416015625,-33.0,0,362.0,16022.0,-4.0,578.5Mbps,0,3620.0,315768,61.82,1507.75,93.53,60.21,0.32,24.39,289.11,1326.84,211.28,42.22,0.21,4.59,2.24,23343.21,0.00,489862,16,245,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,8183,0,8,0,51,4,0,0,20,0,18,0,871696,7063912448,15694,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,57.0,0.3,4096,131072,6291456,4096,16384,4194304,0
0.078,694.2Mbps,8.4,40.8,-0.04972076416015625,-33.0,0,289.6,12817.6,-4.0,578.5Mbps,0,2896.0,315768,61.82,1507.73,93.52,60.21,0.32,24.39,289.10,1326.82,211.27,42.22,0.21,4.59,2.24,23342.86,0.00,727146,16,320,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,11703,0,8,0,79,6,0,0,20,0,18,0,871696,7063912448,18979,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,89.0,0.4,4096,131072,6291456,4096,16384,4194304,0
0.065,694.2Mbps,7.0,34.0,-0.04972076416015625,-33.0,0,241.33333333333334,10681.333333333334,-4.0,578.5Mbps,0,2413.3333333333335,315768,61.81,1507.70,93.52,60.21,0.32,24.39,289.10,1326.80,211.27,42.22,0.21,4.59,2.24,23342.49,0.00,781726,16,352,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,14688,0,8,0,115,6,0,0,20,0,22,0,871696,7336574976,21240,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,123.0,0.5,4096,131072,6291456,4096,16384,4194304,0
0.055714285714285716,694.2Mbps,6.0,29.142857142857142,-0.04972076416015625,-33.0,0,206.85714285714286,9155.42857142857,-4.0,578.5Mbps,0,2068.5714285714284,315768,61.81,1507.68,93.52,60.21,0.32,24.39,289.10,1326.78,211.27,42.22,0.21,4.59,2.24,23342.14,0.00,799129,16,373,10,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,17807,0,8,0,147,7,0,0,20,0,22,0,871696,7338672128,24158,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,156.0,0.6,4096,131072,6291456,4096,16384,4194304,0
0.04875,694.2Mbps,5.25,25.5,-0.04972076416015625,-33.0,0,181.0,8011.0,-4.0,578.5Mbps,0,1810.0,315768,61.81,1507.65,93.52,60.21,0.32,24.39,289.09,1326.76,211.26,42.22,0.21,4.59,2.24,23341.74,0.00,1824723,38,495,12,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,21987,0,8,0,180,8,0,0,20,0,23,0,871696,7406854144,27344,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,191.0,0.6,4096,131072,6291456,4096,16384,4194304,0
0.043333333333333335,694.2Mbps,4.666666666666667,22.666666666666668,-0.04972076416015625,-33.0,0,160.88888888888889,7120.888888888889,-4.0,578.5Mbps,0,1608.888888888889,315768,61.81,1507.63,93.52,60.21,0.32,24.39,289.09,1326.74,211.26,42.22,0.21,4.59,2.24,23341.42,0.00,2136510,80,516,13,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,24235,0,8,0,207,9,0,0,20,0,23,0,871696,7475015680,28683,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,108.0,0.7,4096,131072,6291456,4096,16384,4194304,0
0.039,694.2Mbps,4.2,20.4,-0.04972076416015625,-33.0,0,144.8,6408.8,-4.0,578.5Mbps,0,1448.0,315768,61.81,1507.61,93.52,60.21,0.32,24.39,289.08,1326.72,211.26,42.22,0.21,4.59,2.24,23341.10,0.00,2137347,80,518,13,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,24254,0,8,0,209,9,0,0,20,0,23,0,871696,7475015680,28683,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,109.0,0.7,4096,131072,6291456,4096,16384,4194304,0
0.035454545454545454,694.2Mbps,3.8181818181818183,18.545454545454547,-0.04972076416015625,-33.0,0,131.63636363636363,5826.181818181818,-4.0,578.5Mbps,0,1316.3636363636363,315768,61.81,1507.59,93.52,60.21,0.32,24.39,289.08,1326.70,211.26,42.22,0.21,4.59,2.24,23340.78,0.00,2137347,80,518,13,0,32768,0,620175,620170,620169,605833,34822,620169,1077936128,24254,0,8,0,209,9,0,0,20,0,23,0,871696,7475015680,28683,18446744073709551615,94407858069504,94407858070693,140729071160672,0,0,0,0,2,16800973,0,0,0,17,1,0,0,0,0,0,94407858081088,94407858081816,94407868116992,140729071162291,140729071162373,140729071162373,140729071165418,0,109.0,0.7,4096,131072,6291456,4096,16384,4194304,0
